Local hr,Cloud,Humidity,Precip,Temp,Wind,Wbgt,class,alert color
11,10,19,0.0,84,4,71,0,Green
11,5,11,0.0,105,9,83,2,Orange
22,60,90,0.47,80,2,77,1,Yellow
19,26,80,0.03,86,5,82,2,Orange
18,81,82,0.05,84,6,81,2,Orange
15,64,68,0.06,89,12,86,4,Black
12,7,11,0.0,107,8,83,2,Orange
14,8,12,0.0,95,6,75,0,Green
15,35,64,0.23,91,5,86,4,Black
15,5,8,0.0,107,3,82,2,Orange
11,5,70,0.0,89,4,86,4,Black
14,24,66,0.0,89,4,86,4,Black
10,9,18,0.0,95,5,81,2,Orange
9,2,26,0.0,98,2,86,4,Black
16,8,14,0.0,102,7,79,1,Yellow
8,14,20,0.0,98,4,82,2,Orange
18,30,75,0.01,89,9,84,3,Red
15,50,73,0.15,89,5,86,4,Black
14,15,8,0.0,111,4,85,3,Red
12,45,64,0.0,87,9,84,3,Red
17,58,73,0.3,89,7,84,3,Red
16,18,32,0.0,96,3,82,2,Orange
13,54,70,0.08,89,13,87,4,Black
7,67,73,0.0,68,3,66,0,Green
14,52,53,0.0,89,15,83,2,Orange
13,2,23,0.0,93,7,77,1,Yellow
18,61,78,0.03,87,9,84,3,Red
14,30,72,0.02,89,7,87,4,Black
11,5,10,0.0,109,5,86,4,Black
8,5,18,0.0,102,8,84,3,Red
15,40,62,0.03,91,5,86,4,Black
15,41,55,0.0,89,6,82,2,Orange
17,50,68,0.0,86,10,81,2,Orange
14,8,13,0.0,93,6,73,0,Green
12,17,66,0.0,86,6,84,3,Red
12,7,8,0.0,113,3,88,4,Black
16,29,70,0.0,89,6,85,3,Red
12,5,10,0.0,109,4,85,3,Red
12,25,11,0.0,107,10,84,3,Red
17,54,70,0.0,89,5,85,3,Red
11,11,70,0.0,89,5,86,4,Black
11,6,11,0.0,107,10,85,3,Red
11,43,74,0.01,89,9,85,3,Red
13,2,33,0.0,89,8,77,1,Yellow
15,6,26,0.0,91,7,76,1,Yellow
14,3,7,0.0,113,5,85,3,Red
19,23,67,0.0,82,8,77,1,Yellow
12,87,77,0.0,82,8,79,1,Yellow
15,49,62,0.01,89,9,84,3,Red
10,37,80,0.1,87,9,84,3,Red
18,1,32,0.0,91,1,78,1,Yellow
10,33,91,0.02,82,2,82,2,Orange
17,3,22,0.0,71,4,58,0,Green
15,56,57,0.0,89,7,82,2,Orange
12,34,77,0.03,89,9,87,4,Black
14,8,8,0.0,111,8,84,3,Red
18,48,74,0.23,86,6,82,2,Orange
11,5,18,0.0,104,5,86,4,Black
16,74,67,0.02,78,9,73,0,Green
12,4,8,0.0,111,3,86,4,Black
13,0,59,0.0,84,18,78,1,Yellow
20,97,90,0.02,69,7,67,0,Green
12,16,16,0.0,89,9,73,0,Green
8,11,25,0.0,75,5,63,0,Green
8,12,16,0.0,98,3,81,2,Orange
21,52,97,0.48,78,2,77,1,Yellow
12,46,75,0.18,87,5,86,4,Black
15,60,78,0.0,86,17,83,2,Orange
15,8,23,0.0,87,8,71,0,Green
16,60,68,0.01,89,12,85,3,Red
9,2,10,0.0,98,2,79,1,Yellow
13,8,9,0.0,107,4,82,2,Orange
16,42,68,0.01,89,8,84,3,Red
11,4,25,0.0,93,5,80,1,Yellow
11,2,17,0.0,107,5,89,4,Black
19,6,67,0.0,82,3,76,1,Yellow
8,37,11,0.0,100,2,80,1,Yellow
11,3,12,0.0,84,4,69,0,Green
21,40,85,0.0,84,10,81,2,Orange
16,37,68,0.0,87,11,84,3,Red
14,2,12,0.0,89,8,70,0,Green
14,3,9,0.0,104,3,80,1,Yellow
16,20,50,0.0,86,5,78,1,Yellow
16,72,78,0.29,89,13,85,3,Red
15,0,14,0.0,87,12,69,0,Green
13,4,50,0.0,89,6,82,2,Orange
11,16,55,0.0,82,4,79,1,Yellow
10,23,85,0.0,84,3,83,2,Orange
13,39,70,0.0,86,6,85,3,Red
19,67,79,0.0,73,3,69,0,Green
16,60,70,0.23,89,7,85,3,Red
17,42,72,0.0,84,6,79,1,Yellow
14,8,12,0.0,111,3,85,3,Red
12,25,64,0.01,89,4,86,4,Black
16,69,68,0.15,91,11,86,4,Black
19,18,78,0.0,86,8,82,2,Orange
10,0,55,0.0,86,2,80,1,Yellow
14,28,70,0.0,89,6,87,4,Black
20,0,62,0.0,75,4,69,0,Green
8,20,53,0.0,87,4,82,2,Orange
9,3,12,0.0,102,7,83,2,Orange
16,30,68,0.02,89,5,84,3,Red
13,27,70,0.0,89,5,87,4,Black
13,5,28,0.0,89,5,76,1,Yellow
13,5,15,0.0,104,12,82,2,Orange
17,100,75,0.07,69,5,66,0,Green
12,37,80,0.01,86,4,86,4,Black
13,28,70,0.07,89,7,87,4,Black
15,38,64,0.29,91,5,86,4,Black
14,47,66,0.01,89,5,86,4,Black
12,18,70,0.0,89,5,88,4,Black
10,1,27,0.0,98,3,85,3,Red
14,32,72,0.0,86,12,84,3,Red
12,3,43,0.0,86,5,79,1,Yellow
10,4,23,0.0,89,2,77,1,Yellow
14,7,10,0.0,107,7,82,2,Orange
11,3,7,0.0,109,4,85,3,Red
10,4,61,0.0,86,10,81,2,Orange
11,6,16,0.0,104,4,85,3,Red
13,6,12,0.0,109,5,85,3,Red
14,0,11,0.0,104,3,82,2,Orange
12,8,70,0.0,84,5,82,2,Orange
15,5,29,0.0,102,5,86,4,Black
15,6,8,0.0,107,3,81,2,Orange
14,3,56,0.0,78,6,72,0,Green
10,10,21,0.0,104,4,88,4,Black
11,2,8,0.0,102,5,80,1,Yellow
15,47,68,0.06,91,7,87,4,Black
14,16,12,0.0,107,7,82,2,Orange
16,34,22,0.0,53,10,43,0,Green
14,4,34,0.0,93,4,82,2,Orange
13,1,9,0.0,105,5,82,2,Orange
11,4,45,0.0,87,3,81,2,Orange
20,40,90,0.01,82,10,80,1,Yellow
22,13,85,0.0,84,4,82,2,Orange
15,5,16,0.0,96,2,77,1,Yellow
10,2,12,0.0,107,4,87,4,Black
15,4,20,0.0,84,8,68,0,Green
13,5,9,0.0,114,5,87,4,Black
11,6,10,0.0,109,9,85,3,Red
17,29,68,0.0,91,5,85,3,Red
13,28,70,0.06,89,7,87,4,Black
19,54,77,0.04,86,9,82,2,Orange
14,5,11,0.0,109,5,84,3,Red
11,16,61,0.0,84,6,82,2,Orange
11,17,9,0.0,104,3,82,2,Orange
9,35,67,0.01,86,10,81,2,Orange
15,8,9,0.0,109,4,83,2,Orange
11,2,12,0.0,109,5,87,4,Black
20,89,100,0.61,75,9,75,0,Green
12,5,8,0.0,102,5,80,1,Yellow
13,18,19,0.0,64,8,53,0,Green
16,11,54,0.0,89,6,81,2,Orange
14,46,82,0.19,84,11,84,3,Red
12,2,11,0.0,111,5,87,4,Black
13,100,93,0.01,75,6,75,0,Green
18,63,72,0.16,89,7,85,3,Red
19,4,59,0.0,71,6,64,0,Green
13,19,64,0.01,93,5,90,4,Black
14,37,66,0.06,89,5,86,4,Black
12,6,18,0.0,102,2,84,3,Red
19,11,14,0.0,84,3,66,0,Green
12,3,8,0.0,104,2,82,2,Orange
12,92,87,0.06,68,7,66,0,Green
11,36,77,0.1,89,9,86,4,Black
19,7,15,0.0,91,3,70,0,Green
13,13,14,0.0,100,6,79,1,Yellow
16,7,15,0.0,93,10,72,0,Green
12,5,16,0.0,100,5,82,2,Orange
14,40,77,0.26,87,13,86,4,Black
11,4,13,0.0,109,4,87,4,Black
20,50,72,0.02,86,5,80,1,Yellow
12,26,43,0.0,93,7,85,3,Red
19,52,83,0.07,84,5,80,1,Yellow
18,13,54,0.0,62,2,56,0,Green
8,6,29,0.0,98,5,84,3,Red
8,6,18,0.0,91,11,75,0,Green
20,42,87,0.25,84,5,81,2,Orange
13,3,21,0.0,93,6,77,1,Yellow
21,35,85,0.0,82,4,79,1,Yellow
21,29,72,0.0,82,11,76,1,Yellow
12,3,14,0.0,93,14,75,0,Green
12,3,9,0.0,113,6,88,4,Black
12,8,11,0.0,109,7,86,4,Black
11,34,68,0.0,91,6,88,4,Black
11,91,100,0.05,66,7,67,0,Green
15,95,91,0.41,77,13,76,1,Yellow
15,5,21,0.0,104,3,85,3,Red
14,11,8,0.0,102,3,76,1,Yellow
12,5,10,0.0,100,6,79,1,Yellow
12,2,13,0.0,98,1,81,2,Orange
15,79,57,0.0,87,6,81,2,Orange
15,54,18,0.0,91,6,72,0,Green
17,59,70,0.13,89,4,84,3,Red
14,6,11,0.0,104,5,81,2,Orange
14,52,64,0.01,89,3,86,4,Black
11,4,9,0.0,105,4,84,3,Red
11,15,77,0.0,87,4,86,4,Black
13,36,15,0.0,69,14,56,0,Green
11,18,77,0.0,86,3,85,3,Red
18,35,71,0.01,89,5,83,2,Orange
18,40,59,0.0,84,6,78,1,Yellow
14,38,73,0.02,89,5,87,4,Black
15,35,68,0.0,91,5,88,4,Black
19,30,83,0.01,86,9,82,2,Orange
18,72,75,0.27,86,5,81,2,Orange
18,33,58,0.0,87,8,80,1,Yellow
14,39,64,0.06,91,6,87,4,Black
16,1,54,0.0,89,9,81,2,Orange
12,71,65,0.01,86,6,82,2,Orange
17,7,75,0.0,89,5,85,3,Red
16,54,72,0.03,84,10,81,2,Orange
10,3,21,0.0,105,3,90,4,Black
13,4,9,0.0,113,7,86,4,Black
13,57,66,0.0,87,8,84,3,Red
14,5,9,0.0,113,5,87,4,Black
18,3,12,0.0,93,3,72,0,Green
11,6,16,0.0,95,5,80,1,Yellow
9,2,12,0.0,105,8,85,3,Red
13,47,75,0.02,89,9,88,4,Black
13,2,21,0.0,91,5,76,1,Yellow
14,5,9,0.0,107,3,81,2,Orange
10,4,17,0.0,107,4,89,4,Black
19,45,83,0.05,86,7,83,2,Orange
12,35,72,0.0,86,5,84,3,Red
12,8,8,0.0,113,3,88,4,Black
12,20,68,0.0,91,6,88,4,Black
18,38,82,0.15,86,11,82,2,Orange
12,3,17,0.0,107,5,86,4,Black
12,3,7,0.0,104,3,80,1,Yellow
13,6,12,0.0,102,5,79,1,Yellow
16,99,84,0.0,71,7,68,0,Green
13,45,63,0.0,87,10,84,3,Red
13,9,10,0.0,109,5,84,3,Red
8,4,30,0.0,73,9,62,0,Green
13,36,80,0.01,89,11,88,4,Black
13,3,16,0.0,100,4,80,1,Yellow
20,25,87,0.19,84,5,81,2,Orange
10,54,88,0.01,82,13,82,2,Orange
13,20,12,0.0,102,7,81,2,Orange
16,36,72,0.03,89,8,85,3,Red
15,21,66,0.0,89,12,85,3,Red
8,37,51,0.02,87,14,80,1,Yellow
12,7,13,0.0,111,5,87,4,Black
18,2,25,0.0,87,8,72,0,Green
11,6,9,0.0,100,13,77,1,Yellow
7,0,32,0.0,77,6,66,0,Green
15,24,66,0.0,89,4,85,3,Red
13,36,75,0.08,89,15,88,4,Black
12,2,9,0.0,89,5,72,0,Green
17,73,80,0.29,87,12,84,3,Red
18,5,46,0.0,91,2,80,1,Yellow
12,8,30,0.0,91,6,79,1,Yellow
16,60,77,0.7,87,9,84,3,Red
16,50,66,0.0,91,5,87,4,Black
13,2,22,0.0,93,2,78,1,Yellow
16,1,31,0.0,82,3,69,0,Green
16,44,70,0.02,89,9,84,3,Red
19,59,80,0.13,84,4,81,2,Orange
13,4,8,0.0,96,10,73,0,Green
18,37,22,0.0,80,6,64,0,Green
12,17,8,0.0,107,6,84,3,Red
20,63,80,0.03,84,6,81,2,Orange
13,0,19,0.0,102,2,83,2,Orange
11,67,70,0.0,66,3,63,0,Green
9,19,77,0.0,84,5,81,2,Orange
14,36,68,0.01,87,6,85,3,Red
18,9,29,0.0,80,3,66,0,Green
13,47,66,0.01,89,4,86,4,Black
10,1,12,0.0,107,4,87,4,Black
13,94,90,0.0,77,12,77,1,Yellow
12,0,19,0.0,104,2,85,3,Red
17,1,28,0.0,91,4,77,1,Yellow
14,5,8,0.0,107,3,82,2,Orange
17,7,10,0.0,98,6,75,0,Green
13,59,80,1.05,86,12,85,3,Red
15,47,68,0.24,91,8,86,4,Black
18,10,11,0.0,100,2,77,1,Yellow
16,25,70,0.05,89,8,85,3,Red
15,68,75,0.16,89,12,86,4,Black
11,0,15,0.0,100,4,83,2,Orange
11,4,10,0.0,107,3,84,3,Red
15,25,65,0.0,84,4,81,2,Orange
12,4,13,0.0,84,9,68,0,Green
14,21,73,0.01,89,9,88,4,Black
16,30,63,0.04,89,5,84,3,Red
17,40,74,0.0,78,7,74,0,Green
13,46,66,0.02,91,9,89,4,Black
17,56,75,0.11,87,8,84,3,Red
16,23,60,0.02,93,8,87,4,Black
13,17,16,0.0,100,5,81,2,Orange
14,36,70,0.0,91,6,88,4,Black
10,1,10,0.0,102,7,82,2,Orange
14,4,16,0.0,102,8,82,2,Orange
13,39,64,0.0,91,5,89,4,Black
10,2,20,0.0,93,3,79,1,Yellow
8,11,18,0.0,100,5,84,3,Red
19,19,74,0.0,80,2,76,1,Yellow
13,4,12,0.0,98,6,77,1,Yellow
14,69,87,0.01,80,10,79,1,Yellow
9,10,11,0.0,96,5,78,1,Yellow
12,58,59,0.01,89,9,86,4,Black
10,3,20,0.0,98,5,82,2,Orange
11,7,10,0.0,109,5,86,4,Black
16,41,70,0.03,91,12,87,4,Black
11,7,9,0.0,109,6,86,4,Black
18,60,79,0.04,82,8,78,1,Yellow
15,12,66,0.01,89,2,85,3,Red
13,29,59,0.0,84,6,81,2,Orange
13,66,57,0.0,71,5,67,0,Green
15,20,63,0.04,84,4,79,1,Yellow
13,9,10,0.0,109,4,84,3,Red
13,6,11,0.0,111,5,87,4,Black
11,4,42,0.0,86,4,79,1,Yellow
12,34,67,0.0,82,6,80,1,Yellow
9,2,69,0.0,82,5,78,1,Yellow
13,99,87,0.06,75,7,73,0,Green
11,11,77,0.0,86,3,85,3,Red
10,0,32,0.0,91,2,80,1,Yellow
14,46,63,0.0,87,10,84,3,Red
8,4,12,0.0,102,9,82,2,Orange
13,39,72,0.1,84,9,83,2,Orange
10,61,82,0.0,78,2,77,1,Yellow
16,66,65,0.67,89,5,83,2,Orange
18,3,19,0.0,93,9,73,0,Green
16,46,72,0.08,87,10,84,3,Red
10,3,9,0.0,102,4,81,2,Orange
13,47,74,0.02,86,22,83,2,Orange
14,50,70,0.01,89,5,88,4,Black
11,26,72,0.01,87,2,85,3,Red
22,59,85,0.12,82,4,79,1,Yellow
10,4,10,0.0,96,5,78,1,Yellow
13,88,77,0.0,82,9,79,1,Yellow
11,9,12,0.0,107,5,87,4,Black
10,3,12,0.0,107,9,86,4,Black
18,28,80,0.28,87,5,84,3,Red
12,93,79,0.0,68,3,66,0,Green
14,9,10,0.0,109,7,83,2,Orange
13,22,68,0.0,91,7,89,4,Black
13,43,66,0.01,89,2,87,4,Black
13,7,14,0.0,111,3,88,4,Black
12,70,81,0.0,68,3,68,0,Green
14,52,68,0.0,89,4,86,4,Black
13,18,60,0.0,82,7,80,1,Yellow
12,42,70,0.01,87,3,85,3,Red
11,5,13,0.0,107,5,86,4,Black
5,5,53,0.0,86,8,81,2,Orange
18,56,81,0.0,66,5,63,0,Green
11,5,9,0.0,111,7,87,4,Black
19,44,75,0.19,86,4,82,2,Orange
16,4,34,0.0,71,7,60,0,Green
18,23,74,0.02,82,3,77,1,Yellow
17,28,77,0.01,87,5,84,3,Red
10,38,82,0.07,86,5,83,2,Orange
14,6,12,0.0,111,3,86,4,Black
21,11,79,0.0,75,6,72,0,Green
10,71,78,0.0,62,7,60,0,Green
12,14,57,0.0,89,9,84,3,Red
11,46,72,0.63,87,8,84,3,Red
11,12,74,0.0,87,4,85,3,Red
14,41,70,0.0,89,7,87,4,Black
16,4,25,0.0,95,5,79,1,Yellow
11,13,13,0.0,104,9,82,2,Orange
15,31,66,0.0,93,6,88,4,Black
19,5,13,0.0,75,5,59,0,Green
11,1,9,0.0,111,4,88,4,Black
10,100,96,0.14,57,5,56,0,Green
12,4,9,0.0,104,5,81,2,Orange
20,1,71,0.0,80,5,75,0,Green
15,33,22,0.0,84,10,68,0,Green
12,1,23,0.0,95,6,79,1,Yellow
10,5,13,0.0,102,12,82,2,Orange
14,4,18,0.0,71,11,57,0,Green
8,1,13,0.0,98,6,80,1,Yellow
15,58,68,0.29,89,3,85,3,Red
10,42,78,0.02,87,5,85,3,Red
15,11,34,0.0,96,4,84,3,Red
13,41,75,0.1,89,14,87,4,Black
10,2,12,0.0,102,5,83,2,Orange
16,81,82,0.0,80,17,77,1,Yellow
13,4,13,0.0,107,9,83,2,Orange
13,9,7,0.0,111,13,84,3,Red
20,12,82,0.0,78,2,75,0,Green
12,1,19,0.0,100,5,82,2,Orange
12,37,71,0.02,91,9,89,4,Black
13,1,43,0.0,89,8,81,2,Orange
18,58,90,0.7,82,8,81,2,Orange
20,10,87,0.01,73,2,70,0,Green
16,6,68,0.0,91,9,86,4,Black
10,1,11,0.0,104,5,84,3,Red
12,2,17,0.0,98,3,81,2,Orange
15,45,77,0.34,86,12,82,2,Orange
10,8,20,0.0,91,3,78,1,Yellow
11,23,38,0.0,86,5,78,1,Yellow
13,27,72,0.0,89,5,88,4,Black
12,11,11,0.0,100,8,78,1,Yellow
9,3,11,0.0,96,3,79,1,Yellow
18,30,70,0.0,87,6,82,2,Orange
17,32,68,0.03,89,6,84,3,Red
9,2,12,0.0,100,2,82,2,Orange
17,2,51,0.0,86,6,77,1,Yellow
18,52,77,0.1,84,9,80,1,Yellow
10,43,75,0.03,89,9,84,3,Red
20,50,88,0.04,82,4,80,1,Yellow
10,21,34,0.0,86,2,77,1,Yellow
20,33,87,0.0,78,6,76,1,Yellow
12,4,14,0.0,80,3,66,0,Green
16,43,61,0.02,86,5,81,2,Orange
7,1,19,0.0,75,5,62,0,Green
13,50,72,0.05,91,15,87,4,Black
15,3,14,0.0,84,9,66,0,Green
16,8,13,0.0,100,3,77,1,Yellow
11,38,70,0.01,89,7,86,4,Black
13,6,9,0.0,111,10,85,3,Red
14,3,77,0.01,89,8,88,4,Black
10,4,19,0.0,95,5,80,1,Yellow
10,2,11,0.0,109,2,88,4,Black
14,10,80,0.0,87,10,87,4,Black
11,3,8,0.0,109,12,85,3,Red
12,1,16,0.0,98,3,81,2,Orange
13,6,8,0.0,102,2,79,1,Yellow
15,4,27,0.0,91,2,76,1,Yellow
17,63,70,0.44,86,5,82,2,Orange
17,61,72,0.13,89,7,84,3,Red
10,33,67,0.0,84,4,80,1,Yellow
14,5,23,0.0,95,5,78,1,Yellow
14,32,64,0.0,91,2,88,4,Black
13,25,62,0.0,91,3,88,4,Black
19,44,82,0.15,86,9,82,2,Orange
9,13,18,0.0,100,4,84,3,Red
11,3,8,0.0,109,3,86,4,Black
13,3,53,0.0,89,5,84,3,Red
14,36,66,0.0,91,3,88,4,Black
13,23,72,0.0,91,8,89,4,Black
10,26,10,0.0,98,3,79,1,Yellow
15,4,27,0.0,75,9,64,0,Green
15,5,11,0.0,109,4,84,3,Red
17,23,70,0.03,89,8,85,3,Red
17,52,77,0.05,84,7,81,2,Orange
15,28,73,0.01,89,7,87,4,Black
20,89,96,0.12,71,6,70,0,Green
10,2,23,0.0,98,4,84,3,Red
9,1,12,0.0,102,6,83,2,Orange
10,26,9,0.0,105,9,84,3,Red
13,45,66,0.0,89,9,86,4,Black
13,7,12,0.0,109,5,84,3,Red
12,4,11,0.0,84,4,68,0,Green
14,24,61,0.0,91,7,88,4,Black
18,23,72,0.0,80,3,76,1,Yellow
15,49,77,0.05,86,8,84,3,Red
11,4,14,0.0,109,3,88,4,Black
13,30,59,0.0,86,7,82,2,Orange
11,25,66,0.0,89,4,84,3,Red
15,3,23,0.0,93,4,76,1,Yellow
13,40,70,0.01,86,9,85,3,Red
16,42,68,0.05,87,4,83,2,Orange
17,50,70,0.04,89,7,84,3,Red
10,6,8,0.0,91,5,72,0,Green
13,6,13,0.0,109,4,85,3,Red
13,6,12,0.0,111,2,86,4,Black
13,25,77,0.0,86,5,86,4,Black
16,51,54,0.01,91,4,83,2,Orange
17,71,85,0.01,84,9,81,2,Orange
22,85,100,0.06,66,7,66,0,Green
17,6,6,0.0,89,5,66,0,Green
15,17,49,0.0,86,5,78,1,Yellow
16,4,10,0.0,105,5,80,1,Yellow
20,90,100,0.41,75,12,74,0,Green
17,82,84,0.03,66,9,64,0,Green
9,2,10,0.0,93,4,76,1,Yellow
15,1,17,0.0,98,7,78,1,Yellow
20,36,82,0.01,82,3,79,1,Yellow
14,4,7,0.0,102,5,78,1,Yellow
16,99,97,0.05,66,8,65,0,Green
12,39,77,0.02,86,5,86,4,Black
13,15,70,0.0,89,6,88,4,Black
20,42,77,0.34,84,3,80,1,Yellow
11,4,11,0.0,109,4,86,4,Black
14,5,19,0.0,100,5,81,2,Orange
13,1,8,0.0,107,3,82,2,Orange
14,4,19,0.0,98,5,80,1,Yellow
12,24,70,0.0,87,5,86,4,Black
15,6,9,0.0,107,4,82,2,Orange
20,29,87,0.0,78,7,76,1,Yellow
19,54,75,0.0,86,3,82,2,Orange
11,5,15,0.0,104,5,84,3,Red
14,40,74,0.03,89,15,87,4,Black
17,35,82,0.15,86,12,83,2,Orange
10,3,13,0.0,107,5,87,4,Black
14,47,64,0.04,93,7,89,4,Black
13,34,72,0.04,89,9,88,4,Black
9,2,25,0.0,98,3,85,3,Red
15,9,56,0.0,84,5,78,1,Yellow
15,50,72,0.05,87,7,85,3,Red
10,20,23,0.0,86,3,75,0,Green
13,10,59,0.0,82,14,79,1,Yellow
11,8,12,0.0,98,8,79,1,Yellow
12,14,41,0.0,91,9,83,2,Orange
18,6,13,0.0,84,7,64,0,Green
12,44,41,0.0,91,3,84,3,Red
13,7,7,0.0,104,6,79,1,Yellow
20,53,87,0.28,82,4,79,1,Yellow
20,39,85,0.0,82,5,79,1,Yellow
15,53,68,0.56,89,4,86,4,Black
13,6,16,0.0,98,5,79,1,Yellow
16,58,64,0.52,91,4,85,3,Red
10,33,72,0.02,84,10,81,2,Orange
11,49,81,0.0,75,4,76,1,Yellow
10,2,20,0.0,95,2,81,2,Orange
15,46,66,0.22,91,6,88,4,Black
14,6,13,0.0,82,12,64,0,Green
12,27,59,0.0,73,14,69,0,Green
17,59,66,0.34,89,4,84,3,Red
17,21,20,0.0,82,4,65,0,Green
18,33,77,0.0,87,5,84,3,Red
20,5,28,0.0,73,9,60,0,Green
13,50,70,0.01,86,14,84,3,Red
16,47,77,0.05,84,8,82,2,Orange
10,3,20,0.0,93,4,79,1,Yellow
15,0,50,0.0,91,9,83,2,Orange
13,35,75,0.03,89,15,86,4,Black
18,8,14,0.0,95,2,74,0,Green
11,1,21,0.0,102,5,86,4,Black
11,0,13,0.0,102,5,84,3,Red
14,10,8,0.0,113,6,85,3,Red
20,98,64,0.0,71,14,64,0,Green
18,50,74,0.51,87,11,83,2,Orange
12,10,65,0.0,84,8,82,2,Orange
14,3,21,0.0,95,7,77,1,Yellow
10,1,59,0.0,86,8,80,1,Yellow
11,2,12,0.0,105,4,85,3,Red
14,8,19,0.0,95,5,77,1,Yellow
