Local hr,Cloud,Humidity,Precip,Temp,Wind,Wbgt,class,alert color
17,11,45,0.0,57,7,50,0,Green
20,6,19,0.0,68,5,54,0,Green
13,1,24,0.0,91,8,76,0,Green
19,31,70,0.0,87,4,82,2,Orange
11,2,11,0.0,109,4,87,4,Black
16,15,57,0.0,86,5,79,0,Green
10,47,19,0.0,89,5,75,0,Green
15,1,25,0.0,95,5,81,2,Orange
12,60,65,0.0,64,7,62,0,Green
12,25,67,0.01,86,12,82,2,Orange
19,92,88,0.03,77,11,74,0,Green
15,62,65,0.01,86,3,81,2,Orange
11,4,9,0.0,105,3,84,3,Red
13,1,46,0.0,77,14,70,0,Green
15,59,55,0.0,91,9,84,3,Red
12,12,11,0.0,100,6,79,0,Green
21,73,84,0.0,64,2,62,0,Green
13,5,10,0.0,86,10,66,0,Green
15,86,69,0.04,80,6,75,0,Green
8,2,7,0.0,96,2,77,0,Green
16,48,80,0.13,86,11,83,2,Orange
17,6,14,0.0,100,2,77,0,Green
14,3,8,0.0,91,9,69,0,Green
20,1,79,0.0,80,8,75,0,Green
16,1,21,0.0,93,7,75,0,Green
14,35,11,0.0,107,7,82,2,Orange
12,7,18,0.0,100,4,82,2,Orange
13,10,27,0.0,91,3,76,0,Green
16,93,85,0.63,82,15,79,0,Green
14,49,67,0.76,89,8,86,4,Black
19,2,33,0.0,84,2,70,0,Green
7,2,13,0.0,102,10,81,2,Orange
12,3,9,0.0,98,10,76,0,Green
13,13,58,0.0,82,9,79,0,Green
15,11,16,0.0,84,8,68,0,Green
9,1,24,0.0,91,5,79,0,Green
16,39,84,0.0,66,6,64,0,Green
21,9,74,0.0,78,4,74,0,Green
10,0,33,0.0,87,2,78,0,Green
13,4,13,0.0,89,8,70,0,Green
21,26,77,0.0,84,5,80,0,Green
19,2,21,0.0,66,2,54,0,Green
14,75,77,0.0,82,10,79,0,Green
17,7,16,0.0,82,3,64,0,Green
12,59,74,0.01,82,3,80,0,Green
12,84,84,0.0,68,9,67,0,Green
12,8,18,0.0,86,4,72,0,Green
8,1,16,0.0,86,2,70,0,Green
9,4,34,0.0,50,17,44,0,Green
13,18,66,0.0,73,9,69,0,Green
11,30,17,0.0,82,5,68,0,Green
10,42,63,0.07,87,8,84,3,Red
15,0,50,0.0,91,9,83,2,Orange
19,20,72,0.0,84,4,78,0,Green
21,58,91,0.13,80,2,77,0,Green
14,3,7,0.0,96,5,74,0,Green
11,3,19,0.0,86,5,73,0,Green
12,4,14,0.0,80,3,66,0,Green
18,6,14,0.0,75,3,58,0,Green
19,51,66,0.0,73,13,68,0,Green
11,3,20,0.0,87,5,75,0,Green
14,39,66,0.0,80,8,73,0,Green
10,10,10,0.0,84,7,68,0,Green
11,1,27,0.0,71,5,63,0,Green
14,7,35,0.0,91,3,81,2,Orange
16,55,78,0.09,89,10,86,4,Black
16,10,20,0.0,91,4,72,0,Green
17,22,14,0.0,84,7,65,0,Green
8,6,10,0.0,84,5,67,0,Green
17,72,87,0.03,71,3,68,0,Green
16,75,68,0.0,71,10,67,0,Green
17,1,23,0.0,89,1,73,0,Green
15,23,67,0.0,80,5,77,0,Green
16,52,18,0.0,84,7,66,0,Green
16,35,68,0.01,86,2,80,0,Green
18,72,77,0.22,86,5,82,2,Orange
13,2,21,0.0,78,7,65,0,Green
14,11,16,0.0,102,5,80,0,Green
11,1,18,0.0,100,8,83,2,Orange
17,4,31,0.0,73,6,60,0,Green
15,7,11,0.0,100,3,77,0,Green
17,39,70,0.01,84,5,79,0,Green
11,3,45,0.0,82,5,75,0,Green
15,51,70,0.01,89,8,85,3,Red
20,23,28,0.0,75,5,61,0,Green
12,47,69,0.0,82,3,79,0,Green
13,88,93,0.07,73,6,74,0,Green
15,38,68,0.03,86,8,83,2,Orange
12,34,67,0.0,82,6,80,0,Green
12,88,87,0.02,62,5,61,0,Green
17,58,73,0.3,89,7,84,3,Red
14,5,16,0.0,89,3,72,0,Green
8,28,80,0.0,50,5,50,0,Green
15,8,11,0.0,105,3,80,0,Green
13,0,57,0.0,80,10,77,0,Green
16,99,85,0.03,75,9,73,0,Green
11,2,12,0.0,109,5,87,4,Black
21,20,74,0.0,82,4,77,0,Green
16,62,67,0.17,89,8,85,3,Red
11,3,9,0.0,109,3,86,4,Black
13,3,24,0.0,95,6,79,0,Green
18,93,91,0.34,77,16,76,0,Green
15,2,20,0.0,82,14,65,0,Green
18,3,34,0.0,75,3,63,0,Green
9,2,19,0.0,91,4,77,0,Green
17,9,13,0.0,89,7,68,0,Green
11,2,21,0.0,57,16,48,0,Green
16,93,91,0.61,78,14,77,0,Green
14,7,8,0.0,113,11,85,3,Red
9,1,44,0.0,78,3,72,0,Green
13,4,9,0.0,113,6,86,4,Black
8,3,21,0.0,78,5,64,0,Green
13,34,17,0.0,91,5,74,0,Green
12,93,87,0.0,68,7,67,0,Green
17,0,32,0.0,84,2,71,0,Green
18,50,56,0.0,87,6,80,0,Green
16,69,70,0.01,89,7,84,3,Red
16,41,72,0.0,89,6,85,3,Red
9,7,25,0.0,80,3,67,0,Green
14,47,66,0.01,89,5,86,4,Black
15,2,8,0.0,100,3,77,0,Green
10,2,21,0.0,86,12,72,0,Green
12,5,16,0.0,86,7,71,0,Green
13,33,77,0.0,89,6,88,4,Black
14,23,49,0.0,82,13,75,0,Green
12,41,59,0.0,87,5,83,2,Orange
19,35,66,0.0,75,3,69,0,Green
10,14,17,0.0,84,9,69,0,Green
14,41,72,0.02,86,21,84,3,Red
16,5,8,0.0,98,2,74,0,Green
20,95,83,0.07,66,4,63,0,Green
16,18,20,0.0,84,4,66,0,Green
16,5,13,0.0,91,5,69,0,Green
10,4,17,0.0,102,5,85,3,Red
17,73,53,0.0,73,8,66,0,Green
8,2,21,0.0,86,12,73,0,Green
14,44,74,0.0,78,10,74,0,Green
16,10,71,0.0,71,4,66,0,Green
10,13,71,0.0,53,1,51,0,Green
17,49,66,0.03,89,5,83,2,Orange
13,27,70,0.0,89,5,87,4,Black
9,1,10,0.0,98,5,79,0,Green
16,40,70,2.06,87,7,83,2,Orange
12,0,21,0.0,102,5,84,3,Red
13,3,21,0.0,95,4,78,0,Green
11,0,16,0.0,104,3,85,3,Red
16,0,17,0.0,98,15,77,0,Green
13,59,77,0.1,89,13,87,4,Black
20,53,83,0.08,84,7,81,2,Orange
14,1,13,0.0,89,3,71,0,Green
19,8,35,0.0,73,6,62,0,Green
12,4,44,0.0,86,5,80,0,Green
22,13,85,0.0,84,4,82,2,Orange
13,7,11,0.0,107,9,82,2,Orange
15,8,9,0.0,100,4,75,0,Green
17,26,72,0.0,84,15,80,0,Green
17,20,12,0.0,84,5,65,0,Green
11,52,80,0.06,84,5,82,2,Orange
12,7,20,0.0,84,6,70,0,Green
10,35,75,0.02,89,9,86,4,Black
11,14,16,0.0,86,9,70,0,Green
11,24,58,0.0,82,5,79,0,Green
15,62,73,0.0,69,6,67,0,Green
14,64,52,0.01,93,13,85,3,Red
18,8,28,0.0,80,4,66,0,Green
11,3,6,0.0,102,5,80,0,Green
15,99,83,0.63,82,16,79,0,Green
18,66,70,0.0,68,10,63,0,Green
16,67,63,0.11,93,7,87,4,Black
13,95,96,0.18,64,6,65,0,Green
15,22,23,0.0,75,7,61,0,Green
14,5,13,0.0,93,2,74,0,Green
13,17,73,0.0,89,9,89,4,Black
17,39,20,0.0,84,9,66,0,Green
8,12,16,0.0,98,3,81,2,Orange
11,52,61,0.02,82,11,76,0,Green
18,8,13,0.0,89,12,69,0,Green
14,2,36,0.0,86,6,74,0,Green
20,18,75,0.0,82,6,78,0,Green
14,2,9,0.0,107,3,82,2,Orange
15,44,64,0.0,87,10,83,2,Orange
14,5,11,0.0,109,5,84,3,Red
11,3,8,0.0,111,7,87,4,Black
8,27,43,0.0,77,5,70,0,Green
8,11,18,0.0,100,5,84,3,Red
16,55,73,0.3,89,9,84,3,Red
13,20,67,0.0,80,3,79,0,Green
18,100,97,0.01,64,4,63,0,Green
18,6,27,0.0,66,5,53,0,Green
13,1,22,0.0,82,12,70,0,Green
12,12,16,0.0,86,7,70,0,Green
19,9,31,0.0,77,4,64,0,Green
12,4,18,0.0,98,6,81,2,Orange
18,41,71,0.19,89,5,83,2,Orange
14,48,61,0.0,84,8,79,0,Green
10,2,11,0.0,89,3,73,0,Green
15,100,100,0.07,57,5,56,0,Green
18,3,36,0.0,82,2,70,0,Green
13,4,8,0.0,105,3,81,2,Orange
15,1,31,0.0,71,8,61,0,Green
20,91,100,0.01,64,6,64,0,Green
13,39,68,0.04,91,7,88,4,Black
14,89,65,0.0,66,3,63,0,Green
18,19,65,0.0,64,9,58,0,Green
21,22,82,0.0,82,2,79,0,Green
16,50,50,0.0,77,3,69,0,Green
9,0,42,0.0,59,6,53,0,Green
12,3,15,0.0,98,3,81,2,Orange
18,11,49,0.0,55,7,48,0,Green
13,100,90,0.13,68,6,66,0,Green
11,72,75,0.0,66,7,64,0,Green
18,86,84,0.04,73,9,70,0,Green
20,55,82,0.04,84,3,81,2,Orange
12,35,68,0.01,91,8,88,4,Black
8,1,15,0.0,87,1,73,0,Green
20,27,85,0.01,84,5,81,2,Orange
19,67,90,0.0,59,6,57,0,Green
17,6,16,0.0,84,5,66,0,Green
14,4,9,0.0,86,5,67,0,Green
14,7,13,0.0,89,5,70,0,Green
16,2,28,0.0,95,6,80,0,Green
15,97,88,0.01,71,6,70,0,Green
12,22,66,0.0,89,2,86,4,Black
10,10,29,0.0,86,5,76,0,Green
14,3,21,0.0,77,11,64,0,Green
13,82,87,0.02,68,4,68,0,Green
12,1,22,0.0,93,2,79,0,Green
15,58,73,0.01,86,14,83,2,Orange
13,100,93,0.01,73,6,72,0,Green
17,100,94,0.07,71,8,69,0,Green
15,36,68,0.0,91,6,88,4,Black
12,3,20,0.0,75,11,63,0,Green
17,91,100,0.11,66,7,65,0,Green
11,30,56,0.0,82,14,75,0,Green
16,84,68,0.0,66,3,62,0,Green
13,4,17,0.0,100,6,80,0,Green
9,3,19,0.0,100,4,84,3,Red
8,2,23,0.0,95,5,81,2,Orange
10,6,27,0.0,87,7,76,0,Green
8,9,32,0.0,59,19,51,0,Green
12,4,9,0.0,107,5,83,2,Orange
20,80,76,0.0,69,9,66,0,Green
13,86,81,0.0,71,7,70,0,Green
15,2,8,0.0,96,7,74,0,Green
18,32,66,0.01,91,3,84,3,Red
11,1,23,0.0,95,5,82,2,Orange
15,5,12,0.0,100,4,78,0,Green
19,4,52,0.0,75,4,66,0,Green
8,0,27,0.0,87,5,75,0,Green
18,6,77,0.0,87,10,84,3,Red
15,74,83,0.36,84,18,83,2,Orange
12,1,49,0.0,71,4,65,0,Green
17,12,38,0.0,93,6,80,0,Green
9,7,28,0.0,53,5,47,0,Green
13,4,12,0.0,111,3,87,4,Black
10,100,94,0.09,71,5,69,0,Green
10,5,16,0.0,100,4,82,2,Orange
15,6,9,0.0,107,4,82,2,Orange
16,49,66,0.05,91,6,86,4,Black
17,1,26,0.0,93,6,78,0,Green
17,51,71,0.0,80,6,75,0,Green
7,81,73,0.0,68,6,65,0,Green
13,5,9,0.0,95,9,73,0,Green
13,1,18,0.0,96,3,79,0,Green
21,79,93,0.0,68,4,67,0,Green
19,6,12,0.0,86,5,66,0,Green
13,25,11,0.0,95,14,74,0,Green
17,2,29,0.0,71,2,59,0,Green
12,3,12,0.0,86,4,69,0,Green
19,45,83,0.05,86,7,83,2,Orange
15,39,59,0.0,86,14,78,0,Green
12,73,85,0.01,77,4,76,0,Green
16,100,88,1.38,73,25,71,0,Green
19,58,88,0.28,82,5,79,0,Green
18,87,82,0.01,78,5,75,0,Green
21,89,65,0.0,68,14,62,0,Green
15,34,18,0.0,91,8,73,0,Green
15,3,13,0.0,84,2,67,0,Green
19,55,84,0.0,64,6,62,0,Green
14,4,7,0.0,102,6,77,0,Green
18,73,57,0.0,71,6,65,0,Green
12,2,15,0.0,84,5,69,0,Green
10,2,74,0.0,82,6,80,0,Green
13,46,73,0.28,89,5,87,4,Black
16,7,74,0.0,53,5,50,0,Green
14,1,17,0.0,96,4,78,0,Green
10,2,9,0.0,107,5,86,4,Black
10,100,96,0.14,57,5,56,0,Green
16,1,40,0.0,84,5,73,0,Green
18,35,70,0.0,86,7,81,2,Orange
19,2,58,0.0,82,5,74,0,Green
17,6,23,0.0,80,8,65,0,Green
11,37,72,0.0,89,6,86,4,Black
13,10,57,0.0,84,6,79,0,Green
11,6,57,0.0,86,4,83,2,Orange
17,87,61,0.04,69,19,64,0,Green
15,8,16,0.0,89,5,70,0,Green
15,0,35,0.0,84,6,73,0,Green
21,96,100,0.55,71,11,71,0,Green
15,95,94,0.02,73,7,73,0,Green
13,86,76,0.0,71,13,69,0,Green
15,5,14,0.0,91,13,70,0,Green
17,73,66,0.07,87,6,82,2,Orange
13,4,14,0.0,100,9,79,0,Green
17,96,84,0.12,73,7,70,0,Green
17,27,59,0.0,87,6,80,0,Green
18,77,76,0.02,71,7,67,0,Green
16,5,19,0.0,75,12,60,0,Green
16,13,10,0.0,104,3,78,0,Green
15,6,17,0.0,84,12,67,0,Green
14,14,20,0.0,102,6,83,2,Orange
11,0,22,0.0,102,5,86,4,Black
16,5,11,0.0,95,5,72,0,Green
18,5,10,0.0,91,2,70,0,Green
16,8,17,0.0,93,5,73,0,Green
16,66,72,0.0,80,4,77,0,Green
16,6,46,0.0,82,11,73,0,Green
19,59,82,0.04,84,6,80,0,Green
13,52,77,0.13,86,10,86,4,Black
13,10,13,0.0,96,4,77,0,Green
11,37,75,0.02,87,5,85,3,Red
18,72,94,0.15,80,14,78,0,Green
16,0,36,0.0,86,6,74,0,Green
11,6,14,0.0,95,5,77,0,Green
10,2,7,0.0,95,5,76,0,Green
13,23,72,0.0,89,8,88,4,Black
14,1,17,0.0,91,2,73,0,Green
13,29,62,0.0,57,5,53,0,Green
17,3,21,0.0,86,5,68,0,Green
16,5,9,0.0,93,7,70,0,Green
13,88,76,0.01,71,11,68,0,Green
15,5,34,0.0,93,4,81,2,Orange
7,68,53,0.0,73,2,66,0,Green
9,4,21,0.0,89,2,77,0,Green
14,25,67,0.0,80,11,73,0,Green
18,3,16,0.0,80,5,62,0,Green
9,2,48,0.0,62,11,59,0,Green
15,7,15,0.0,91,12,73,0,Green
18,60,84,0.01,73,6,71,0,Green
15,26,36,0.0,89,6,79,0,Green
16,9,16,0.0,91,7,72,0,Green
13,1,27,0.0,89,7,76,0,Green
15,6,10,0.0,104,9,80,0,Green
18,6,24,0.0,80,3,65,0,Green
17,23,18,0.0,84,3,66,0,Green
14,2,16,0.0,100,3,80,0,Green
20,46,93,0.13,80,2,79,0,Green
19,43,75,0.01,87,5,83,2,Orange
18,7,62,0.0,80,5,75,0,Green
14,11,11,0.0,109,5,84,3,Red
15,96,70,0.0,71,3,67,0,Green
16,65,69,0.07,80,6,76,0,Green
18,9,82,0.0,80,8,77,0,Green
16,3,42,0.0,87,5,77,0,Green
21,1,60,0.0,66,2,60,0,Green
11,100,90,0.02,64,5,63,0,Green
14,28,65,0.0,62,7,58,0,Green
7,3,8,0.0,86,1,68,0,Green
19,68,74,0.0,80,2,76,0,Green
7,3,13,0.0,100,9,79,0,Green
12,39,70,0.04,89,6,88,4,Black
17,7,68,0.0,69,10,65,0,Green
16,0,19,0.0,84,16,67,0,Green
11,36,82,0.01,86,3,84,3,Red
13,8,8,0.0,107,3,82,2,Orange
20,98,64,0.0,71,14,64,0,Green
14,1,39,0.0,91,5,82,2,Orange
19,44,45,0.0,87,2,77,0,Green
15,72,72,0.14,86,9,83,2,Orange
15,35,72,0.13,86,9,84,3,Red
10,9,24,0.0,84,3,72,0,Green
19,13,15,0.0,89,4,70,0,Green
15,23,12,0.0,95,5,73,0,Green
11,2,7,0.0,109,5,86,4,Black
16,24,47,0.0,82,8,74,0,Green
13,2,36,0.0,93,4,83,2,Orange
10,55,79,0.01,84,6,82,2,Orange
9,2,25,0.0,84,4,71,0,Green
17,7,25,0.0,91,4,75,0,Green
11,3,15,0.0,78,5,66,0,Green
14,7,10,0.0,104,6,81,2,Orange
18,44,59,0.0,86,12,79,0,Green
18,22,73,0.0,87,6,83,2,Orange
18,8,17,0.0,82,12,64,0,Green
21,97,100,0.09,71,8,70,0,Green
20,95,94,0.17,66,18,65,0,Green
13,37,65,0.0,62,7,59,0,Green
7,7,14,0.0,100,7,81,2,Orange
15,6,12,0.0,84,5,65,0,Green
9,1,13,0.0,87,7,72,0,Green
20,48,90,0.17,80,2,79,0,Green
14,1,34,0.0,89,7,79,0,Green
18,69,77,0.01,84,7,80,0,Green
16,5,15,0.0,91,12,70,0,Green
8,3,11,0.0,91,7,73,0,Green
22,67,100,0.0,68,9,67,0,Green
12,44,66,0.02,91,6,88,4,Black
16,5,20,0.0,100,2,80,0,Green
20,80,96,0.04,68,5,66,0,Green
11,7,11,0.0,82,5,66,0,Green
12,20,16,0.0,91,7,75,0,Green
18,20,73,0.0,77,6,74,0,Green
11,47,80,0.0,84,2,83,2,Orange
18,11,45,0.0,71,2,63,0,Green
17,8,16,0.0,95,5,75,0,Green
15,4,8,0.0,96,2,74,0,Green
16,4,20,0.0,84,2,67,0,Green
11,11,64,0.0,75,6,72,0,Green
8,21,39,0.0,82,2,73,0,Green
21,28,84,0.0,71,8,69,0,Green
16,54,65,0.0,87,7,82,2,Orange
14,56,67,0.0,86,9,81,2,Orange
17,15,65,0.0,84,4,78,0,Green
18,34,74,0.11,87,7,83,2,Orange
16,66,77,0.39,86,9,84,3,Red
16,10,15,0.0,89,10,70,0,Green
17,57,77,0.6,86,8,82,2,Orange
11,17,12,0.0,98,7,78,0,Green
13,2,53,0.0,84,11,79,0,Green
21,89,97,0.1,77,12,75,0,Green
9,9,66,0.0,71,4,69,0,Green
18,72,74,0.0,71,3,68,0,Green
11,4,16,0.0,102,5,83,2,Orange
17,77,76,0.04,75,6,71,0,Green
18,6,13,0.0,96,5,75,0,Green
10,39,62,0.0,77,4,74,0,Green
8,1,27,0.0,98,5,84,3,Red
17,36,62,0.0,77,4,71,0,Green
16,86,83,0.72,84,15,81,2,Orange
18,25,72,0.01,89,5,84,3,Red
12,20,68,0.0,91,6,88,4,Black
8,6,19,0.0,75,2,63,0,Green
16,41,16,0.0,84,9,67,0,Green
12,5,18,0.0,80,5,68,0,Green
10,2,8,0.0,98,2,79,0,Green
11,3,10,0.0,105,4,83,2,Orange
12,12,15,0.0,91,5,75,0,Green
21,55,91,0.01,80,5,79,0,Green
12,2,24,0.0,93,2,79,0,Green
9,2,22,0.0,75,3,63,0,Green
18,18,24,0.0,80,6,65,0,Green
12,6,11,0.0,105,8,82,2,Orange
22,91,93,0.0,66,6,65,0,Green
12,2,11,0.0,111,5,87,4,Black
8,33,15,0.0,91,5,75,0,Green
17,5,12,0.0,84,7,64,0,Green
17,98,76,0.01,75,7,72,0,Green
21,19,91,0.0,77,9,75,0,Green
13,46,57,0.0,86,5,82,2,Orange
12,97,81,0.1,71,6,69,0,Green
11,2,7,0.0,113,5,88,4,Black
13,40,75,0.32,89,14,86,4,Black
12,5,36,0.0,91,7,82,2,Orange
15,98,84,0.01,68,8,66,0,Green
10,45,91,0.0,77,3,76,0,Green
9,0,32,0.0,75,7,65,0,Green
12,22,71,0.0,73,5,71,0,Green
12,6,17,0.0,75,3,64,0,Green
11,2,56,0.0,68,5,64,0,Green
16,81,74,0.17,87,7,84,3,Red
14,13,9,0.0,109,4,83,2,Orange
14,78,82,0.02,75,6,75,0,Green
10,1,72,0.0,84,2,82,2,Orange
13,5,16,0.0,100,5,81,2,Orange
16,33,21,0.0,86,5,69,0,Green
12,7,13,0.0,109,5,86,4,Black
13,0,21,0.0,102,6,83,2,Orange
18,31,75,0.0,84,9,79,0,Green
16,26,65,0.0,84,13,77,0,Green
18,37,73,0.0,86,10,82,2,Orange
15,90,68,0.0,68,3,64,0,Green
9,0,22,0.0,96,2,82,2,Orange
15,55,64,0.03,87,9,83,2,Orange
11,6,60,0.0,75,5,72,0,Green
21,50,88,0.25,82,2,80,0,Green
17,9,14,0.0,95,2,74,0,Green
20,1,77,0.0,75,7,70,0,Green
12,6,14,0.0,93,5,76,0,Green
16,3,59,0.0,80,9,74,0,Green
13,0,18,0.0,100,5,81,2,Orange
15,0,56,0.0,75,5,68,0,Green
13,21,28,0.0,80,4,69,0,Green
11,5,21,0.0,84,6,71,0,Green
16,10,15,0.0,96,2,77,0,Green
11,28,53,0.0,73,4,68,0,Green
10,1,82,0.0,78,4,77,0,Green
11,40,71,0.0,73,5,72,0,Green
15,3,13,0.0,95,5,75,0,Green
13,100,90,0.02,66,7,66,0,Green
8,1,40,0.0,75,2,66,0,Green
16,21,63,0.0,86,10,80,0,Green
17,99,90,0.05,71,4,69,0,Green
10,46,85,0.19,84,3,82,2,Orange
15,31,57,0.0,86,9,79,0,Green
12,0,42,0.0,82,5,73,0,Green
19,27,80,0.01,86,6,82,2,Orange
21,88,81,0.0,71,2,68,0,Green
18,12,31,0.0,66,7,54,0,Green
18,0,63,0.0,69,1,64,0,Green
16,5,17,0.0,78,5,62,0,Green
19,23,24,0.0,77,5,62,0,Green
13,28,54,0.0,89,7,83,2,Orange
14,24,66,0.0,89,4,86,4,Black
11,2,19,0.0,86,6,72,0,Green
8,29,52,0.01,87,11,81,2,Orange
13,99,81,0.03,73,7,70,0,Green
9,1,15,0.0,75,3,62,0,Green
21,74,94,0.31,73,6,72,0,Green
15,37,66,1.81,89,7,85,3,Red
14,47,73,0.0,71,14,69,0,Green
13,3,8,0.0,96,4,74,0,Green
14,56,72,0.08,89,13,87,4,Black
12,88,78,0.0,66,5,64,0,Green
18,69,77,0.01,84,9,81,2,Orange
10,16,83,0.0,84,4,82,2,Orange
20,48,87,0.0,71,5,68,0,Green
21,1,87,0.0,75,8,72,0,Green
14,3,34,0.0,84,6,73,0,Green
10,39,80,0.02,84,2,82,2,Orange
15,5,12,0.0,87,11,68,0,Green
15,3,21,0.0,96,5,80,0,Green
8,26,47,0.0,57,3,52,0,Green
17,62,70,0.5,86,6,82,2,Orange
17,56,84,0.0,66,5,64,0,Green
15,15,80,0.0,87,10,86,4,Black
18,48,74,0.06,84,10,79,0,Green
14,2,9,0.0,86,6,68,0,Green
15,6,10,0.0,100,3,76,0,Green
15,13,56,0.0,62,7,57,0,Green
10,2,24,0.0,55,5,49,0,Green
18,6,13,0.0,78,4,61,0,Green
17,3,19,0.0,75,5,60,0,Green
17,73,65,0.0,68,8,63,0,Green
15,71,71,0.0,69,7,66,0,Green
20,1,69,0.0,75,5,69,0,Green
11,5,13,0.0,107,5,86,4,Black
13,34,75,0.0,86,11,84,3,Red
12,91,94,0.06,71,6,71,0,Green
13,60,59,0.0,71,4,68,0,Green
12,6,11,0.0,95,5,75,0,Green
13,60,70,0.0,71,3,69,0,Green
17,22,20,0.0,91,5,73,0,Green
14,11,13,0.0,93,4,74,0,Green
12,2,11,0.0,86,12,69,0,Green
16,48,72,0.13,86,9,83,2,Orange
15,6,9,0.0,102,9,77,0,Green
14,11,11,0.0,111,4,87,4,Black
11,1,21,0.0,102,5,86,4,Black
16,6,11,0.0,102,3,79,0,Green
20,47,88,0.0,73,1,71,0,Green
13,4,5,0.0,100,4,75,0,Green
17,9,16,0.0,95,4,75,0,Green
17,4,26,0.0,93,2,77,0,Green
10,5,19,0.0,87,4,73,0,Green
15,3,20,0.0,100,4,81,2,Orange
13,11,11,0.0,96,5,75,0,Green
16,18,17,0.0,86,5,69,0,Green
13,89,81,0.02,75,4,73,0,Green
13,78,74,0.38,82,10,79,0,Green
17,100,90,0.04,66,9,65,0,Green
11,3,19,0.0,102,4,84,3,Red
13,8,9,0.0,107,3,83,2,Orange
12,15,10,0.0,93,11,72,0,Green
19,95,97,0.07,73,14,71,0,Green
12,8,9,0.0,111,5,86,4,Black
17,6,9,0.0,102,3,77,0,Green
9,2,12,0.0,77,5,62,0,Green
12,3,12,0.0,89,6,72,0,Green
15,95,97,0.02,73,7,72,0,Green
14,2,25,0.0,91,4,76,0,Green
15,99,79,0.01,73,5,70,0,Green
12,2,27,0.0,71,3,61,0,Green
17,0,23,0.0,89,3,73,0,Green
15,70,75,0.0,84,17,82,2,Orange
18,77,75,0.0,64,3,61,0,Green
9,2,18,0.0,80,10,67,0,Green
11,4,10,0.0,104,5,83,2,Orange
17,5,11,0.0,98,4,75,0,Green
16,0,40,0.0,84,5,73,0,Green
11,20,46,0.0,64,10,61,0,Green
10,25,90,0.0,57,3,58,0,Green
12,1,24,0.0,82,9,70,0,Green
10,0,41,0.0,82,2,75,0,Green
14,4,7,0.0,114,7,86,4,Black
12,53,72,0.04,86,13,84,3,Red
9,10,14,0.0,102,5,84,3,Red
17,11,34,0.0,64,3,54,0,Green
13,55,63,0.01,86,3,82,2,Orange
17,63,70,0.52,89,4,84,3,Red
19,30,70,0.01,87,6,82,2,Orange
10,90,75,0.0,66,5,63,0,Green
13,11,10,0.0,111,6,85,3,Red
10,21,9,0.0,102,5,82,2,Orange
15,53,80,0.09,87,12,86,4,Black
14,8,16,0.0,84,7,68,0,Green
14,0,52,0.0,78,5,71,0,Green
18,5,16,0.0,89,4,70,0,Green
11,14,80,0.0,84,7,83,2,Orange
16,54,72,0.03,84,10,81,2,Orange
9,7,30,0.0,53,22,45,0,Green
17,25,67,0.0,84,2,78,0,Green
16,72,79,0.01,73,5,71,0,Green
10,1,30,0.0,89,3,78,0,Green
10,3,8,0.0,93,4,74,0,Green
17,8,17,0.0,75,4,59,0,Green
15,7,10,0.0,102,5,79,0,Green
19,35,78,0.0,57,4,54,0,Green
13,10,15,0.0,77,3,64,0,Green
16,77,75,0.02,62,12,60,0,Green
12,2,16,0.0,98,3,81,2,Orange
13,5,11,0.0,95,9,74,0,Green
18,4,11,0.0,93,3,71,0,Green
19,100,97,0.06,71,9,69,0,Green
17,8,11,0.0,93,8,71,0,Green
13,3,25,0.0,80,10,69,0,Green
12,5,6,0.0,100,2,77,0,Green
11,33,72,0.05,87,7,85,3,Red
14,3,16,0.0,95,3,77,0,Green
15,11,14,0.0,89,6,69,0,Green
16,5,16,0.0,100,3,78,0,Green
12,2,25,0.0,82,7,70,0,Green
13,5,9,0.0,109,9,83,2,Orange
22,93,90,0.0,60,3,59,0,Green
12,15,64,0.0,73,8,69,0,Green
8,2,12,0.0,86,3,70,0,Green
21,76,78,0.0,66,3,63,0,Green
18,9,67,0.0,82,11,76,0,Green
16,3,26,0.0,87,4,72,0,Green
19,94,94,0.21,75,12,74,0,Green
9,3,29,0.0,73,3,62,0,Green
14,3,10,0.0,113,5,86,4,Black
7,0,40,0.0,75,3,66,0,Green
17,100,93,0.2,64,6,63,0,Green
15,100,81,0.01,68,4,65,0,Green
13,5,10,0.0,107,5,82,2,Orange
19,28,71,0.0,77,7,72,0,Green
15,5,15,0.0,91,3,72,0,Green
18,2,35,0.0,86,5,73,0,Green
21,6,42,0.0,78,1,68,0,Green
14,40,74,0.05,89,13,89,4,Black
12,1,60,0.0,73,11,69,0,Green
18,5,12,0.0,91,4,69,0,Green
12,10,13,0.0,89,7,72,0,Green
17,23,68,0.01,89,6,83,2,Orange
16,8,15,0.0,100,2,78,0,Green
12,6,10,0.0,109,5,85,3,Red
13,64,75,0.26,87,7,86,4,Black
18,91,87,0.18,69,3,67,0,Green
11,15,77,0.0,59,4,59,0,Green
11,0,18,0.0,86,11,72,0,Green
15,83,87,0.05,75,7,74,0,Green
10,16,62,0.0,62,5,60,0,Green
20,34,69,0.0,73,8,67,0,Green
13,13,19,0.0,80,13,67,0,Green
21,71,84,0.0,73,4,70,0,Green
7,58,68,0.0,69,3,66,0,Green
15,100,62,0.0,71,23,66,0,Green
15,79,79,0.12,77,6,75,0,Green
19,3,37,0.0,80,2,68,0,Green
13,23,18,0.0,86,7,70,0,Green
