Local hr,Cloud,Humidity,Precip,Temp,Wind,Wbgt,class,alert color
12,37,73,0.11,89,6,87,4,Black
12,5,8,0.0,109,5,85,3,Red
8,8,28,0.0,77,2,66,0,Green
20,6,63,0.0,84,6,77,0,Green
13,4,8,0.0,109,9,83,2,Orange
15,45,64,0.0,91,14,86,4,Black
10,2,20,0.0,104,5,88,4,Black
18,8,17,0.0,82,12,64,0,Green
13,46,73,0.18,89,5,87,4,Black
13,3,16,0.0,75,16,61,0,Green
13,34,68,0.0,84,3,82,2,Orange
11,3,9,0.0,104,3,82,2,Orange
11,46,77,0.02,84,3,82,2,Orange
16,56,63,0.01,89,8,83,2,Orange
12,0,15,0.0,107,3,86,4,Black
11,14,72,0.0,84,6,83,2,Orange
17,27,73,0.0,89,5,84,3,Red
17,23,70,0.03,89,8,85,3,Red
11,2,12,0.0,105,4,85,3,Red
13,36,75,0.0,84,13,81,2,Orange
17,73,66,0.02,87,7,82,2,Orange
19,3,44,0.0,62,3,55,0,Green
17,20,63,0.0,84,11,78,0,Green
11,14,65,0.0,87,2,84,3,Red
15,5,11,0.0,109,4,84,3,Red
14,0,28,0.0,93,5,81,2,Orange
15,23,73,0.02,89,6,86,4,Black
12,2,8,0.0,109,5,84,3,Red
21,74,84,0.0,62,6,60,0,Green
17,100,93,0.2,64,6,63,0,Green
16,74,71,0.05,73,20,69,0,Green
15,18,75,0.0,87,8,85,3,Red
16,48,80,0.13,86,11,83,2,Orange
15,87,66,0.13,86,7,82,2,Orange
13,25,62,0.0,91,4,87,4,Black
18,64,81,0.01,68,5,66,0,Green
13,12,57,0.0,84,5,81,2,Orange
15,8,9,0.0,109,4,83,2,Orange
11,6,13,0.0,109,2,88,4,Black
18,80,74,0.39,86,6,82,2,Orange
15,6,9,0.0,109,5,81,2,Orange
13,2,10,0.0,86,7,69,0,Green
19,37,83,0.28,86,5,82,2,Orange
15,62,73,0.0,73,7,69,0,Green
14,69,67,0.11,89,12,86,4,Black
13,33,42,0.01,93,7,86,4,Black
18,96,82,0.39,73,20,70,0,Green
9,13,16,0.0,100,5,83,2,Orange
16,32,68,0.06,86,12,80,0,Green
12,3,9,0.0,113,6,88,4,Black
21,52,85,0.02,84,7,81,2,Orange
18,58,77,0.05,82,13,78,0,Green
21,46,85,0.05,82,5,80,0,Green
13,14,58,0.0,93,5,89,4,Black
16,33,74,0.01,89,12,86,4,Black
20,93,100,0.09,62,6,62,0,Green
13,43,75,0.02,89,7,87,4,Black
15,4,45,0.0,91,7,82,2,Orange
12,29,77,0.0,86,5,86,4,Black
10,54,88,0.01,82,13,82,2,Orange
14,48,72,0.05,86,8,85,3,Red
11,17,9,0.0,104,3,82,2,Orange
17,32,70,0.0,91,6,86,4,Black
11,14,65,0.0,86,4,84,3,Red
15,27,68,0.01,89,8,86,4,Black
19,7,72,0.0,87,5,82,2,Orange
13,37,72,0.02,91,9,89,4,Black
11,1,18,0.0,98,3,83,2,Orange
8,0,22,0.0,84,1,72,0,Green
15,34,62,0.42,91,5,86,4,Black
8,4,12,0.0,104,6,85,3,Red
11,9,9,0.0,95,5,74,0,Green
10,5,26,0.0,93,4,81,2,Orange
18,18,51,0.0,87,9,79,0,Green
9,19,77,0.0,84,5,81,2,Orange
8,10,18,0.0,84,10,71,0,Green
11,21,8,0.0,107,10,84,3,Red
9,2,23,0.0,73,2,62,0,Green
9,2,23,0.0,73,6,62,0,Green
13,50,74,0.0,82,4,81,2,Orange
14,41,72,0.1,84,9,83,2,Orange
12,52,42,0.0,86,6,79,0,Green
12,30,82,0.0,82,7,82,2,Orange
10,1,72,0.0,84,4,82,2,Orange
21,99,97,0.05,69,9,68,0,Green
11,39,72,0.04,89,5,86,4,Black
11,2,23,0.0,95,5,81,2,Orange
17,81,77,0.17,86,6,83,2,Orange
9,3,30,0.0,96,2,84,3,Red
10,0,19,0.0,100,2,84,3,Red
13,6,12,0.0,107,4,84,3,Red
14,5,9,0.0,111,2,85,3,Red
22,36,85,0.04,84,6,82,2,Orange
17,64,70,0.01,89,11,83,2,Orange
17,61,72,0.13,89,7,84,3,Red
14,10,11,0.0,109,5,84,3,Red
13,22,77,0.0,89,9,87,4,Black
13,1,14,0.0,100,3,81,2,Orange
14,53,66,0.05,87,8,85,3,Red
16,7,16,0.0,98,4,77,0,Green
14,5,10,0.0,102,12,78,0,Green
13,9,10,0.0,111,6,85,3,Red
15,16,66,0.0,91,8,87,4,Black
11,4,11,0.0,107,3,85,3,Red
19,2,65,0.0,80,6,74,0,Green
11,16,74,0.0,89,2,86,4,Black
14,52,68,0.0,89,4,86,4,Black
12,4,18,0.0,98,6,81,2,Orange
16,28,68,0.0,91,6,86,4,Black
14,94,79,0.1,73,6,70,0,Green
12,38,75,0.04,89,8,88,4,Black
13,51,72,0.13,89,9,87,4,Black
17,23,36,0.0,95,5,82,2,Orange
11,4,10,0.0,104,5,83,2,Orange
15,8,10,0.0,100,2,75,0,Green
16,42,70,0.02,89,8,85,3,Red
11,1,10,0.0,109,4,87,4,Black
16,0,50,0.0,91,7,82,2,Orange
21,44,85,0.02,82,2,79,0,Green
13,7,8,0.0,114,6,87,4,Black
14,44,66,0.0,91,3,88,4,Black
14,57,61,0.01,89,3,85,3,Red
13,38,50,0.0,86,6,79,0,Green
11,6,11,0.0,109,6,87,4,Black
13,63,77,0.49,87,9,86,4,Black
12,6,9,0.0,105,4,82,2,Orange
9,6,11,0.0,107,7,87,4,Black
12,5,10,0.0,100,6,79,0,Green
7,10,42,0.0,68,1,61,0,Green
11,1,17,0.0,98,3,81,2,Orange
15,45,72,0.0,86,12,82,2,Orange
18,22,63,0.0,87,4,81,2,Orange
17,58,73,0.3,89,7,84,3,Red
16,79,57,0.0,71,15,65,0,Green
10,12,70,0.0,84,5,82,2,Orange
13,35,80,0.0,86,5,86,4,Black
19,41,75,0.01,86,8,81,2,Orange
14,51,57,0.0,89,12,84,3,Red
11,2,8,0.0,107,2,84,3,Red
17,13,12,0.0,91,11,69,0,Green
16,23,60,0.02,93,8,87,4,Black
13,6,10,0.0,113,8,86,4,Black
13,97,90,0.05,62,2,60,0,Green
18,36,73,0.01,89,8,84,3,Red
13,1,9,0.0,105,5,82,2,Orange
18,17,20,0.0,82,8,66,0,Green
13,4,31,0.0,75,9,66,0,Green
14,10,9,0.0,109,4,83,2,Orange
17,52,72,0.32,86,7,82,2,Orange
8,2,10,0.0,95,4,77,0,Green
14,19,80,0.01,87,9,87,4,Black
10,42,78,0.02,87,5,85,3,Red
15,36,68,0.0,91,6,88,4,Black
14,32,70,0.18,89,6,88,4,Black
14,5,9,0.0,109,6,84,3,Red
14,36,70,0.0,86,12,81,2,Orange
11,55,85,0.41,84,8,84,3,Red
13,47,57,0.0,89,5,84,3,Red
12,36,73,0.0,89,6,87,4,Black
15,51,70,0.01,89,8,85,3,Red
13,50,80,1.15,84,9,84,3,Red
11,4,8,0.0,102,3,81,2,Orange
11,2,43,0.0,87,7,80,0,Green
16,41,73,0.0,89,11,85,3,Red
18,16,80,0.0,50,4,48,0,Green
17,40,23,0.0,84,7,67,0,Green
11,6,8,0.0,104,2,81,2,Orange
15,0,27,0.0,91,6,76,0,Green
13,13,70,0.0,82,3,81,2,Orange
17,10,79,0.0,82,9,78,0,Green
17,10,60,0.0,80,7,75,0,Green
16,60,77,0.7,87,9,84,3,Red
12,4,7,0.0,109,3,84,3,Red
15,29,64,0.04,89,5,86,4,Black
9,4,12,0.0,104,9,83,2,Orange
8,3,8,0.0,91,2,72,0,Green
15,24,62,0.0,91,4,87,4,Black
13,63,75,0.12,89,14,88,4,Black
15,88,90,0.03,69,5,69,0,Green
13,3,12,0.0,107,10,83,2,Orange
11,9,16,0.0,100,3,82,2,Orange
15,62,70,0.37,89,5,85,3,Red
14,5,22,0.0,91,6,75,0,Green
13,7,14,0.0,107,4,84,3,Red
11,5,15,0.0,104,5,84,3,Red
14,30,72,0.02,89,7,87,4,Black
12,4,10,0.0,113,3,88,4,Black
14,3,10,0.0,109,5,84,3,Red
10,2,11,0.0,109,2,88,4,Black
13,7,10,0.0,113,4,88,4,Black
15,65,60,0.02,91,6,85,3,Red
11,29,63,0.01,87,12,83,2,Orange
13,73,63,0.69,86,6,82,2,Orange
15,7,11,0.0,104,5,81,2,Orange
16,24,63,0.0,89,4,84,3,Red
15,0,14,0.0,104,14,81,2,Orange
13,56,77,0.06,86,7,85,3,Red
16,36,25,0.0,80,9,65,0,Green
11,27,80,0.01,84,2,83,2,Orange
13,59,70,0.0,68,5,67,0,Green
14,8,8,0.0,111,5,84,3,Red
16,57,68,0.06,89,6,85,3,Red
9,4,11,0.0,107,6,86,4,Black
15,68,75,0.16,89,12,86,4,Black
13,61,68,0.11,89,12,86,4,Black
18,32,72,0.0,89,6,85,3,Red
8,2,11,0.0,105,6,85,3,Red
15,4,17,0.0,105,3,84,3,Red
13,35,63,0.03,89,12,86,4,Black
9,31,10,0.0,102,7,82,2,Orange
20,73,94,0.38,78,11,77,0,Green
16,72,78,0.29,89,13,85,3,Red
16,14,27,0.0,96,7,81,2,Orange
12,8,13,0.0,111,2,87,4,Black
17,0,21,0.0,80,2,64,0,Green
10,2,10,0.0,104,3,84,3,Red
14,83,74,0.17,89,15,87,4,Black
16,3,13,0.0,84,4,65,0,Green
15,5,11,0.0,107,4,82,2,Orange
15,24,66,0.01,89,7,86,4,Black
14,61,82,0.66,84,17,84,3,Red
16,18,37,0.0,93,7,81,2,Orange
14,76,61,0.0,84,7,80,0,Green
11,0,13,0.0,102,5,84,3,Red
13,5,9,0.0,114,5,87,4,Black
15,33,68,0.32,89,8,86,4,Black
8,4,39,0.0,50,6,45,0,Green
8,0,31,0.0,73,2,62,0,Green
13,39,66,0.02,89,7,86,4,Black
16,43,75,0.09,86,8,83,2,Orange
11,3,12,0.0,89,6,73,0,Green
15,79,57,0.0,87,6,81,2,Orange
11,19,80,0.02,84,6,83,2,Orange
15,38,77,0.02,87,7,86,4,Black
17,60,70,0.0,86,7,82,2,Orange
13,63,75,0.22,87,7,86,4,Black
10,24,83,0.02,86,5,84,3,Red
11,2,10,0.0,111,6,88,4,Black
10,1,12,0.0,107,4,86,4,Black
11,5,10,0.0,107,5,85,3,Red
16,21,65,0.0,82,3,78,0,Green
8,0,41,0.0,78,1,71,0,Green
9,5,12,0.0,102,7,83,2,Orange
16,13,75,0.0,89,9,85,3,Red
19,62,77,0.03,86,8,82,2,Orange
18,33,77,0.0,87,5,84,3,Red
10,2,64,0.0,73,4,72,0,Green
15,61,70,0.19,87,8,84,3,Red
19,45,77,0.24,86,5,81,2,Orange
16,28,70,0.0,87,5,84,3,Red
12,4,10,0.0,100,7,78,0,Green
15,62,70,0.25,89,5,85,3,Red
7,1,18,0.0,77,6,63,0,Green
16,49,66,0.05,91,6,86,4,Black
13,11,15,0.0,86,5,70,0,Green
10,3,14,0.0,82,2,68,0,Green
20,0,60,0.0,77,10,70,0,Green
16,69,80,0.12,89,15,85,3,Red
10,2,22,0.0,95,2,81,2,Orange
17,37,63,0.05,91,8,85,3,Red
8,20,53,0.0,87,4,82,2,Orange
15,30,68,0.02,89,6,86,4,Black
13,6,8,0.0,109,3,83,2,Orange
10,4,13,0.0,109,4,88,4,Black
14,10,74,0.0,84,7,82,2,Orange
19,70,82,0.0,82,3,78,0,Green
14,0,18,0.0,100,9,82,2,Orange
11,38,70,0.03,89,7,85,3,Red
15,32,73,0.04,89,6,86,4,Black
11,37,72,0.0,89,6,86,4,Black
20,53,83,0.08,84,7,81,2,Orange
13,3,8,0.0,109,6,83,2,Orange
17,20,19,0.0,82,5,65,0,Green
13,5,38,0.0,95,7,85,3,Red
15,6,8,0.0,107,5,82,2,Orange
14,56,67,0.0,86,9,81,2,Orange
14,2,27,0.0,80,5,68,0,Green
11,4,10,0.0,107,3,84,3,Red
18,5,29,0.0,69,7,57,0,Green
16,0,20,0.0,82,14,65,0,Green
13,6,9,0.0,113,6,86,4,Black
12,3,9,0.0,109,3,85,3,Red
15,37,64,0.15,93,6,88,4,Black
17,68,72,0.46,87,6,83,2,Orange
14,48,66,0.04,91,7,89,4,Black
13,7,10,0.0,107,3,82,2,Orange
15,33,66,0.89,89,7,85,3,Red
13,5,8,0.0,113,3,86,4,Black
16,24,65,0.0,89,4,84,3,Red
15,42,53,0.0,80,15,73,0,Green
13,4,12,0.0,111,3,87,4,Black
18,6,12,0.0,80,5,61,0,Green
13,28,70,0.06,89,7,87,4,Black
13,8,15,0.0,107,4,85,3,Red
12,5,15,0.0,84,5,70,0,Green
13,6,9,0.0,111,10,85,3,Red
13,42,70,0.02,87,6,86,4,Black
13,5,61,0.0,87,7,84,3,Red
11,3,7,0.0,109,4,85,3,Red
14,3,15,0.0,91,6,72,0,Green
12,6,7,0.0,111,14,84,3,Red
11,9,9,0.0,95,3,75,0,Green
15,58,68,0.29,89,3,85,3,Red
10,11,85,0.0,86,5,84,3,Red
17,10,44,0.0,91,5,81,2,Orange
12,4,14,0.0,104,6,83,2,Orange
13,2,58,0.0,89,10,84,3,Red
18,57,75,0.09,87,7,83,2,Orange
10,2,9,0.0,104,5,84,3,Red
18,30,80,0.01,86,7,83,2,Orange
11,11,77,0.0,86,3,85,3,Red
11,0,39,0.0,84,5,76,0,Green
16,68,67,0.05,89,10,83,2,Orange
16,69,69,0.18,91,11,86,4,Black
13,11,44,0.0,89,9,81,2,Orange
11,2,63,0.0,86,3,83,2,Orange
19,3,20,0.0,71,4,57,0,Green
14,17,64,0.0,87,12,83,2,Orange
14,15,32,0.0,93,9,81,2,Orange
13,11,15,0.0,102,5,81,2,Orange
8,10,42,0.0,78,3,72,0,Green
8,4,13,0.0,91,11,74,0,Green
12,1,47,0.0,80,11,74,0,Green
19,34,88,0.01,84,5,82,2,Orange
16,56,67,0.01,86,10,81,2,Orange
13,0,43,0.0,82,3,73,0,Green
10,5,10,0.0,104,4,84,3,Red
13,8,9,0.0,113,5,87,4,Black
15,60,16,0.0,91,7,71,0,Green
14,2,14,0.0,100,3,79,0,Green
10,11,82,0.0,78,4,77,0,Green
10,1,63,0.0,84,6,79,0,Green
8,6,14,0.0,100,8,82,2,Orange
15,41,66,0.32,89,5,86,4,Black
13,58,72,0.06,87,7,86,4,Black
14,5,13,0.0,109,5,84,3,Red
13,49,68,0.01,89,3,86,4,Black
13,82,87,0.03,77,7,77,0,Green
15,34,70,0.0,87,12,84,3,Red
11,3,8,0.0,111,8,86,4,Black
10,4,16,0.0,104,4,86,4,Black
8,2,23,0.0,95,5,81,2,Orange
11,12,8,0.0,105,9,83,2,Orange
16,6,68,0.0,91,9,86,4,Black
14,65,84,0.0,75,9,72,0,Green
12,11,21,0.0,62,5,54,0,Green
14,14,18,0.0,84,19,69,0,Green
13,99,87,0.06,75,7,73,0,Green
12,5,15,0.0,109,3,88,4,Black
12,16,70,0.0,89,5,88,4,Black
17,69,64,0.06,89,4,82,2,Orange
14,5,8,0.0,111,4,84,3,Red
12,5,12,0.0,107,5,85,3,Red
10,74,91,0.01,73,4,73,0,Green
15,56,68,0.37,87,8,84,3,Red
13,34,75,0.0,86,11,84,3,Red
9,3,13,0.0,102,6,83,2,Orange
8,1,22,0.0,98,3,83,2,Orange
19,5,13,0.0,93,3,72,0,Green
12,3,7,0.0,104,4,81,2,Orange
11,4,9,0.0,102,5,81,2,Orange
13,11,17,0.0,82,11,68,0,Green
9,40,67,0.07,86,7,82,2,Orange
14,20,70,0.0,89,7,87,4,Black
14,11,34,0.0,96,3,86,4,Black
13,4,39,0.0,89,2,81,2,Orange
12,1,9,0.0,111,2,86,4,Black
14,16,31,0.0,95,6,83,2,Orange
13,4,13,0.0,107,9,83,2,Orange
10,3,14,0.0,107,2,88,4,Black
12,7,64,0.0,91,4,88,4,Black
15,44,75,1.76,87,7,85,3,Red
12,1,34,0.0,89,4,81,2,Orange
13,23,80,0.01,87,8,87,4,Black
21,88,100,0.06,68,5,68,0,Green
11,16,77,0.0,86,8,84,3,Red
10,48,68,0.0,86,4,82,2,Orange
19,11,49,0.0,69,2,61,0,Green
13,88,73,0.0,69,6,67,0,Green
16,28,72,0.01,89,7,85,3,Red
16,56,61,0.29,91,3,85,3,Red
11,1,9,0.0,100,6,79,0,Green
16,51,80,0.03,86,9,84,3,Red
11,20,80,0.0,86,9,83,2,Orange
22,85,100,0.06,66,7,66,0,Green
11,64,82,0.17,84,4,82,2,Orange
10,3,57,0.0,75,5,73,0,Green
11,5,11,0.0,107,8,85,3,Red
15,65,70,0.21,87,5,84,3,Red
12,35,70,0.01,89,2,87,4,Black
11,81,87,0.03,75,3,75,0,Green
10,9,85,0.04,86,5,84,3,Red
18,62,80,0.06,84,5,81,2,Orange
13,4,8,0.0,104,4,79,0,Green
13,1,10,0.0,109,4,84,3,Red
21,40,94,0.0,73,1,71,0,Green
22,47,87,0.2,80,3,77,0,Green
16,20,65,0.0,91,9,87,4,Black
12,11,61,0.0,84,15,80,0,Green
19,41,77,0.0,80,3,75,0,Green
18,100,93,0.05,68,8,67,0,Green
16,12,16,0.0,86,3,66,0,Green
12,6,7,0.0,102,7,79,0,Green
11,5,13,0.0,107,5,86,4,Black
14,0,25,0.0,89,2,73,0,Green
13,8,15,0.0,109,2,87,4,Black
12,5,11,0.0,109,4,85,3,Red
11,2,16,0.0,100,5,82,2,Orange
16,56,68,0.11,91,9,86,4,Black
20,45,85,0.19,84,3,81,2,Orange
15,7,58,0.0,82,8,78,0,Green
13,7,12,0.0,98,12,77,0,Green
16,49,75,0.02,89,11,85,3,Red
11,5,10,0.0,109,6,86,4,Black
17,50,70,0.04,89,7,84,3,Red
13,34,70,0.03,91,9,88,4,Black
18,5,16,0.0,86,5,67,0,Green
19,47,77,0.51,86,10,82,2,Orange
16,39,75,0.0,89,13,85,3,Red
17,7,11,0.0,80,10,61,0,Green
12,5,11,0.0,107,8,84,3,Red
8,1,36,0.0,80,3,72,0,Green
9,1,10,0.0,98,5,79,0,Green
14,6,14,0.0,80,12,63,0,Green
15,5,8,0.0,111,5,84,3,Red
13,2,44,0.0,87,5,81,2,Orange
12,47,57,0.01,89,10,85,3,Red
8,1,15,0.0,100,4,83,2,Orange
10,5,10,0.0,107,6,86,4,Black
14,4,7,0.0,114,7,86,4,Black
10,33,91,0.02,82,2,82,2,Orange
16,53,68,0.17,89,9,84,3,Red
19,29,82,0.02,84,3,81,2,Orange
8,5,23,0.0,82,2,68,0,Green
13,20,72,0.0,87,5,86,4,Black
16,27,68,0.01,89,8,85,3,Red
11,71,75,0.0,64,3,63,0,Green
11,37,70,0.02,91,9,88,4,Black
11,6,9,0.0,107,9,84,3,Red
14,6,20,0.0,80,5,66,0,Green
8,2,27,0.0,100,5,86,4,Black
15,20,67,0.0,82,5,78,0,Green
14,23,65,0.0,84,4,82,2,Orange
14,7,10,0.0,111,3,86,4,Black
17,61,73,0.02,89,11,84,3,Red
12,24,70,0.0,87,5,86,4,Black
13,93,66,0.01,87,6,83,2,Orange
13,4,9,0.0,113,2,86,4,Black
18,4,27,0.0,89,2,74,0,Green
11,0,32,0.0,91,1,81,2,Orange
13,18,36,0.0,95,2,86,4,Black
15,93,96,0.14,66,5,66,0,Green
15,6,13,0.0,107,3,82,2,Orange
13,78,70,0.07,91,13,87,4,Black
12,5,16,0.0,86,10,71,0,Green
18,79,85,0.39,84,8,81,2,Orange
17,59,66,0.34,89,4,84,3,Red
15,1,50,0.0,87,7,79,0,Green
11,1,13,0.0,109,5,87,4,Black
13,7,14,0.0,111,3,88,4,Black
14,82,70,0.24,89,12,86,4,Black
17,4,11,0.0,100,5,77,0,Green
13,29,44,0.0,91,7,83,2,Orange
16,59,73,0.46,87,6,84,3,Red
18,7,77,0.0,87,5,84,3,Red
10,0,21,0.0,95,4,81,2,Orange
10,23,11,0.0,98,12,79,0,Green
12,12,12,0.0,109,4,86,4,Black
13,50,73,0.04,89,3,87,4,Black
11,30,75,0.0,89,6,86,4,Black
16,69,70,0.01,89,7,84,3,Red
14,24,61,0.0,91,7,88,4,Black
16,32,63,0.0,87,8,82,2,Orange
16,100,90,0.01,66,4,64,0,Green
11,37,68,0.14,89,8,84,3,Red
18,31,62,0.0,91,4,84,3,Red
16,15,77,0.0,89,11,86,4,Black
11,8,16,0.0,104,4,85,3,Red
15,43,62,0.02,89,9,84,3,Red
13,79,70,0.09,86,9,83,2,Orange
17,55,70,0.05,87,4,83,2,Orange
15,40,70,0.03,87,9,84,3,Red
11,34,82,0.0,82,5,81,2,Orange
14,56,72,0.08,89,13,87,4,Black
16,36,68,0.89,87,7,83,2,Orange
13,16,66,0.0,91,5,88,4,Black
11,40,79,0.03,87,8,86,4,Black
14,1,16,0.0,89,2,71,0,Green
22,72,87,0.0,71,4,69,0,Green
9,13,58,0.0,60,9,58,0,Green
12,3,11,0.0,77,23,61,0,Green
14,21,64,0.01,89,8,87,4,Black
10,2,8,0.0,107,4,85,3,Red
13,11,55,0.0,86,7,81,2,Orange
19,9,84,0.0,60,10,58,0,Green
11,12,17,0.0,107,3,89,4,Black
20,45,85,0.0,84,5,81,2,Orange
12,6,12,0.0,107,4,85,3,Red
18,38,82,0.15,86,11,82,2,Orange
13,2,11,0.0,95,7,75,0,Green
15,24,64,0.0,89,4,86,4,Black
17,23,70,0.01,89,7,85,3,Red
13,5,8,0.0,111,2,85,3,Red
14,3,22,0.0,95,4,78,0,Green
20,69,82,0.0,71,2,68,0,Green
12,4,11,0.0,105,5,83,2,Orange
12,61,76,0.0,71,12,68,0,Green
17,45,80,0.02,86,12,83,2,Orange
22,42,79,0.03,84,4,81,2,Orange
14,81,79,0.35,84,17,83,2,Orange
19,100,100,0.08,66,8,66,0,Green
17,76,77,0.3,86,9,83,2,Orange
15,59,55,0.0,91,9,84,3,Red
13,4,10,0.0,111,5,86,4,Black
17,54,75,0.08,86,7,82,2,Orange
11,4,14,0.0,109,3,88,4,Black
11,3,19,0.0,102,4,84,3,Red
13,37,66,0.14,91,8,87,4,Black
15,31,66,0.0,93,6,88,4,Black
14,5,11,0.0,105,5,82,2,Orange
14,11,11,0.0,109,7,84,3,Red
11,5,14,0.0,109,2,87,4,Black
16,54,65,0.44,89,5,84,3,Red
16,36,72,0.16,89,6,85,3,Red
17,7,18,0.0,75,3,59,0,Green
11,2,8,0.0,104,2,82,2,Orange
13,39,70,0.0,86,6,85,3,Red
13,0,24,0.0,98,5,82,2,Orange
19,44,82,0.15,86,9,82,2,Orange
13,5,9,0.0,98,5,75,0,Green
15,100,84,0.0,66,5,64,0,Green
11,8,9,0.0,109,5,86,4,Black
21,40,85,0.0,84,10,81,2,Orange
14,0,16,0.0,102,7,81,2,Orange
13,7,8,0.0,107,7,82,2,Orange
11,13,12,0.0,95,7,76,0,Green
15,74,83,0.36,84,18,83,2,Orange
14,50,59,0.0,86,2,82,2,Orange
13,47,63,0.0,84,2,81,2,Orange
15,42,70,0.01,86,9,84,3,Red
11,46,77,0.19,86,4,84,3,Red
13,7,12,0.0,104,5,81,2,Orange
20,69,79,0.01,82,6,78,0,Green
15,50,73,0.15,89,5,86,4,Black
13,8,15,0.0,73,5,61,0,Green
15,21,83,0.0,86,9,85,3,Red
12,2,7,0.0,113,5,87,4,Black
11,19,72,0.0,89,6,86,4,Black
11,1,22,0.0,100,5,84,3,Red
12,11,14,0.0,105,4,84,3,Red
19,30,75,0.01,86,3,82,2,Orange
12,58,66,0.0,73,11,70,0,Green
13,91,85,0.99,82,18,81,2,Orange
18,20,73,0.0,87,8,83,2,Orange
14,4,11,0.0,84,14,66,0,Green
15,4,8,0.0,87,5,67,0,Green
18,49,66,0.24,87,4,82,2,Orange
12,5,8,0.0,104,2,80,0,Green
9,2,14,0.0,102,2,85,3,Red
15,3,31,0.0,75,5,63,0,Green
17,31,66,0.17,89,3,83,2,Orange
14,57,63,0.0,89,8,84,3,Red
10,1,12,0.0,107,4,87,4,Black
15,95,75,0.0,69,6,66,0,Green
13,6,11,0.0,111,5,87,4,Black
13,74,82,0.17,87,16,86,4,Black
14,6,12,0.0,111,3,86,4,Black
21,23,83,0.0,84,7,81,2,Orange
13,5,9,0.0,109,5,83,2,Orange
12,39,77,0.02,86,5,86,4,Black
12,2,9,0.0,111,5,86,4,Black
15,59,66,0.67,89,5,84,3,Red
12,7,11,0.0,109,12,84,3,Red
8,9,14,0.0,100,5,82,2,Orange
13,39,64,0.0,91,5,89,4,Black
14,43,19,0.0,80,9,64,0,Green
8,4,12,0.0,102,9,82,2,Orange
14,53,73,0.04,89,3,86,4,Black
14,6,7,0.0,109,2,82,2,Orange
12,7,8,0.0,109,11,84,3,Red
13,6,16,0.0,105,7,84,3,Red
15,46,66,0.22,91,6,88,4,Black
12,4,50,0.0,89,5,84,3,Red
13,32,72,0.0,86,9,85,3,Red
14,1,13,0.0,86,4,68,0,Green
13,17,32,0.0,95,6,84,3,Red
11,24,66,0.0,89,4,85,3,Red
18,60,80,0.46,84,6,81,2,Orange
11,5,8,0.0,114,6,89,4,Black
12,10,41,0.0,89,4,81,2,Orange
11,53,76,0.0,77,3,76,0,Green
18,7,15,0.0,93,3,72,0,Green
14,49,36,0.0,93,2,83,2,Orange
12,70,74,0.13,86,13,84,3,Red
12,2,11,0.0,111,5,87,4,Black
10,1,13,0.0,107,4,88,4,Black
10,4,23,0.0,89,2,77,0,Green
11,2,11,0.0,104,6,83,2,Orange
12,23,68,0.0,89,4,86,4,Black
12,2,11,0.0,104,6,82,2,Orange
15,14,15,0.0,102,4,80,0,Green
14,66,70,0.03,89,7,86,4,Black
15,41,14,0.0,95,8,73,0,Green
15,4,12,0.0,96,5,75,0,Green
14,39,77,0.21,89,12,88,4,Black
9,8,16,0.0,104,5,87,4,Black
10,3,77,0.0,87,4,85,3,Red
18,11,78,0.0,86,9,82,2,Orange
15,42,35,0.0,95,3,83,2,Orange
13,51,57,0.0,89,5,84,3,Red
14,35,68,0.0,87,11,84,3,Red
13,28,47,0.0,87,5,81,2,Orange
13,37,66,0.0,91,7,89,4,Black
13,50,70,0.01,86,14,84,3,Red
17,40,74,0.0,78,7,74,0,Green
11,1,26,0.0,98,5,85,3,Red
12,5,13,0.0,111,2,88,4,Black
18,3,39,0.0,66,3,57,0,Green
15,88,77,0.38,82,10,77,0,Green
15,1,81,0.0,68,15,64,0,Green
15,56,73,0.06,89,7,85,3,Red
13,47,70,0.0,89,3,87,4,Black
21,48,91,0.04,80,2,77,0,Green
11,3,11,0.0,109,4,86,4,Black
13,6,10,0.0,111,6,85,3,Red
11,2,18,0.0,95,3,80,0,Green
13,7,12,0.0,111,2,87,4,Black
18,59,78,0.02,87,8,84,3,Red
14,50,70,0.02,89,7,87,4,Black
8,0,34,0.0,71,7,61,0,Green
21,96,97,0.56,73,10,72,0,Green
18,93,84,0.02,71,8,69,0,Green
9,6,13,0.0,104,11,83,2,Orange
14,35,66,0.01,91,6,89,4,Black
12,43,73,0.01,89,9,87,4,Black
18,23,31,0.0,53,2,45,0,Green
12,5,10,0.0,109,5,85,3,Red
14,2,16,0.0,98,5,78,0,Green
12,14,41,0.0,91,9,83,2,Orange
13,2,47,0.0,91,6,84,3,Red
18,28,72,0.0,86,5,82,2,Orange
16,25,70,0.05,89,8,85,3,Red
14,0,12,0.0,105,5,84,3,Red
13,44,36,0.0,95,2,85,3,Red
18,50,74,0.51,87,11,83,2,Orange
12,35,68,0.01,91,8,88,4,Black
13,40,70,0.01,86,9,85,3,Red
12,46,70,0.01,87,3,85,3,Red
17,77,62,0.0,82,6,76,0,Green
13,2,13,0.0,100,5,79,0,Green
10,5,8,0.0,107,8,84,3,Red
13,33,82,0.01,86,9,87,4,Black
12,26,75,0.0,89,6,87,4,Black
13,37,70,0.04,89,6,88,4,Black
13,48,82,0.41,86,9,86,4,Black
11,43,80,0.03,86,9,84,3,Red
